YEAR,MONTH,DAY_OF_MONTH,FL_DATE,ORIGIN,DEST,DEP_DELAY_NEW,DEP_DEL15,ARR_DELAY_NEW,ARR_DEL15,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2019,7,6,7/6/19,SLC,BWI,0,0,0,0,235,1865,,,,,
2019,7,6,7/6/19,SMF,BWI,6,0,13,0,307,2395,,,,,
2019,7,6,7/6/19,STL,BWI,16,1,17,1,121,738,16,0,1,0,0
2019,7,6,7/6/19,STL,BWI,0,0,0,0,112,738,,,,,
2019,7,6,7/6/19,STL,BWI,9,0,19,1,130,738,9,0,10,0,0
2019,7,6,7/6/19,STL,BWI,1,0,0,0,119,738,,,,,
2019,7,6,7/6/19,TPA,BWI,9,0,0,0,125,842,,,,,
2019,7,6,7/6/19,TPA,BWI,4,0,41,1,177,842,0,0,41,0,0
2019,7,6,7/6/19,TPA,BWI,28,1,42,1,154,842,10,0,14,0,18
2019,7,6,7/6/19,TPA,BWI,46,1,37,1,126,842,37,0,0,0,0
2019,7,6,7/6/19,TPA,BWI,16,1,13,0,132,842,,,,,
2019,7,6,7/6/19,TPA,BWI,,,,,,842,,,,,
2019,7,6,7/6/19,TPA,BWI,61,1,54,1,133,842,0,12,0,0,42
2019,7,7,7/7/19,ABQ,BWI,5,0,0,0,215,1670,,,,,
2019,7,7,7/7/19,ALB,BWI,0,0,0,0,73,289,,,,,
2019,7,7,7/7/19,ALB,BWI,,,,,,289,,,,,
2019,7,7,7/7/19,ALB,BWI,0,0,0,0,80,289,,,,,
2019,7,7,7/7/19,ALB,BWI,0,0,0,0,73,289,,,,,
2019,7,7,7/7/19,ALB,BWI,0,0,0,0,70,289,,,,,
2019,7,7,7/7/19,ATL,BWI,0,0,0,0,99,577,,,,,
2019,7,7,7/7/19,ATL,BWI,5,0,0,0,97,577,,,,,
2019,7,7,7/7/19,ATL,BWI,43,1,34,1,106,577,0,0,0,0,34
2019,7,7,7/7/19,ATL,BWI,202,1,193,1,111,577,0,0,193,0,0
2019,7,7,7/7/19,ATL,BWI,,,,,,577,,,,,
2019,7,7,7/7/19,ATL,BWI,128,1,124,1,106,577,124,0,0,0,0
2019,7,7,7/7/19,AUS,BWI,138,1,134,1,191,1342,0,0,134,0,0
2019,7,7,7/7/19,AUS,BWI,0,0,0,0,183,1342,,,,,
2019,7,7,7/7/19,AUS,BWI,40,1,28,1,183,1342,7,0,0,0,21
2019,7,7,7/7/19,BDL,BWI,56,1,47,1,71,283,3,0,0,0,44
2019,7,7,7/7/19,BDL,BWI,219,1,204,1,60,283,3,0,0,0,201
2019,7,7,7/7/19,BDL,BWI,0,0,8,0,84,283,,,,,
2019,7,7,7/7/19,BDL,BWI,3,0,8,0,85,283,,,,,
2019,7,7,7/7/19,BDL,BWI,3,0,3,0,75,283,,,,,
2019,7,7,7/7/19,BDL,BWI,11,0,13,0,77,283,,,,,
2019,7,7,7/7/19,BHM,BWI,159,1,144,1,110,682,0,0,140,0,4
2019,7,7,7/7/19,BHM,BWI,44,1,43,1,119,682,0,0,43,0,0
2019,7,7,7/7/19,BNA,BWI,8,0,0,0,92,587,,,,,
2019,7,7,7/7/19,BNA,BWI,0,0,0,0,95,587,,,,,
2019,7,7,7/7/19,BNA,BWI,40,1,37,1,97,587,0,26,0,0,11
2019,7,7,7/7/19,BNA,BWI,18,1,13,0,100,587,,,,,
2019,7,7,7/7/19,BNA,BWI,42,1,49,1,112,587,0,0,49,0,0
2019,7,7,7/7/19,BNA,BWI,31,1,18,1,92,587,0,0,0,0,18
2019,7,7,7/7/19,BOS,BWI,128,1,118,1,85,369,117,0,0,0,1
2019,7,7,7/7/19,BOS,BWI,0,0,0,0,95,369,,,,,
2019,7,7,7/7/19,BOS,BWI,,,,,,369,,,,,
2019,7,7,7/7/19,BOS,BWI,55,1,50,1,100,369,50,0,0,0,0
2019,7,7,7/7/19,BOS,BWI,20,1,33,1,108,369,20,0,13,0,0
2019,7,7,7/7/19,BOS,BWI,18,1,17,1,94,369,17,0,0,0,0
2019,7,7,7/7/19,BOS,BWI,114,1,119,1,105,369,98,0,5,0,16
2019,7,7,7/7/19,BOS,BWI,63,1,58,1,95,369,58,0,0,0,0
2019,7,7,7/7/19,BUF,BWI,0,0,0,0,63,281,,,,,
2019,7,7,7/7/19,BUF,BWI,2,0,0,0,65,281,,,,,
2019,7,7,7/7/19,BUF,BWI,0,0,0,0,60,281,,,,,
2019,7,7,7/7/19,BUF,BWI,,,,,,281,,,,,
2019,7,7,7/7/19,BWI,ABQ,49,1,23,1,219,1670,23,0,0,0,0
2019,7,7,7/7/19,BWI,ABQ,0,0,0,0,226,1670,,,,,
2019,7,24,7/24/19,BWI,BOS,0,0,0,0,77,369,,,,,
2019,7,24,7/24/19,BWI,BUF,0,0,0,0,59,281,,,,,
2019,7,24,7/24/19,BWI,BUF,47,1,35,1,58,281,33,0,0,0,2
2019,7,24,7/24/19,BWI,BUF,0,0,0,0,55,281,,,,,
2019,7,24,7/24/19,BWI,BUF,15,1,5,0,60,281,,,,,
2019,7,24,7/24/19,BWI,BUF,5,0,0,0,57,281,,,,,
2019,7,24,7/24/19,BWI,BUF,0,0,0,0,55,281,,,,,
2019,7,24,7/24/19,BWI,CHS,0,0,0,0,90,472,,,,,
2019,7,24,7/24/19,BWI,CHS,0,0,0,0,95,472,,,,,
2019,7,24,7/24/19,BWI,CHS,0,0,0,0,98,472,,,,,
2019,7,24,7/24/19,BWI,CHS,0,0,0,0,96,472,,,,,
2019,7,24,7/24/19,BWI,CLE,10,0,0,0,65,314,,,,,
2019,7,24,7/24/19,BWI,CLE,13,0,4,0,66,314,,,,,
2019,7,24,7/24/19,BWI,CLE,0,0,0,0,87,314,,,,,
2019,7,24,7/24/19,BWI,CLT,0,0,0,0,90,361,,,,,
2019,7,24,7/24/19,BWI,CLT,146,1,135,1,74,361,0,0,0,0,135
2019,7,24,7/24/19,BWI,CLT,0,0,6,0,93,361,,,,,
2019,7,24,7/24/19,BWI,CMH,0,0,0,0,67,337,,,,,
2019,7,24,7/24/19,BWI,CMH,1,0,0,0,67,337,,,,,
2019,7,24,7/24/19,BWI,CMH,0,0,0,0,64,337,,,,,
2019,7,24,7/24/19,BWI,CMH,0,0,0,0,73,337,,,,,
2019,7,24,7/24/19,BWI,CVG,0,0,0,0,85,430,,,,,
2019,7,24,7/24/19,BWI,CVG,29,1,25,1,86,430,0,0,0,23,2
2019,7,24,7/24/19,BWI,CVG,0,0,0,0,79,430,,,,,
2019,7,24,7/24/19,BWI,DAL,0,0,0,0,189,1209,,,,,
2019,7,24,7/24/19,BWI,DAL,96,1,88,1,172,1209,0,0,0,77,11
2019,7,24,7/24/19,BWI,DAL,0,0,0,0,179,1209,,,,,
2019,7,24,7/24/19,BWI,DAL,15,1,0,0,175,1209,,,,,
2019,7,24,7/24/19,BWI,DEN,0,0,0,0,218,1491,,,,,
2019,7,24,7/24/19,BWI,DEN,17,1,11,0,219,1491,,,,,
2019,7,24,7/24/19,BWI,DEN,7,0,0,0,206,1491,,,,,
2019,7,24,7/24/19,BWI,DEN,0,0,0,0,210,1491,,,,,
2019,7,24,7/24/19,BWI,DEN,34,1,35,1,246,1491,0,0,1,34,0
2019,7,24,7/24/19,BWI,DTW,9,0,2,0,78,409,,,,,
2019,7,24,7/24/19,BWI,DTW,3,0,0,0,80,409,,,,,
2019,7,24,7/24/19,BWI,DTW,0,0,0,0,81,409,,,,,
2019,7,24,7/24/19,BWI,ECP,0,0,0,0,134,798,,,,,
2019,7,24,7/24/19,BWI,FLL,102,1,112,1,175,925,98,0,10,0,4
2019,7,24,7/24/19,BWI,FLL,44,1,49,1,160,925,0,0,5,14,30
2019,7,24,7/24/19,BWI,FLL,38,1,28,1,155,925,28,0,0,0,0
2019,7,24,7/24/19,BWI,FLL,44,1,39,1,145,925,0,0,0,39,0
2019,7,24,7/24/19,BWI,FLL,0,0,0,0,150,925,,,,,
2019,7,24,7/24/19,BWI,FLL,77,1,73,1,146,925,21,0,0,0,52
2019,7,24,7/24/19,BWI,FLL,230,1,240,1,165,925,212,0,10,0,18
2019,7,24,7/24/19,BWI,FLL,67,1,65,1,148,925,0,0,0,65,0
2019,7,24,7/24/19,BWI,GRR,16,1,5,0,94,528,,,,,
2019,7,24,7/24/19,BWI,HOU,19,1,7,0,183,1246,,,,,
2019,7,24,7/24/19,BWI,HOU,12,0,0,0,181,1246,,,,,
2019,7,24,7/24/19,BWI,HOU,0,0,0,0,182,1246,,,,,
2019,7,24,7/24/19,BWI,HOU,10,0,0,0,177,1246,,,,,
2019,7,24,7/24/19,BWI,HOU,45,1,34,1,179,1246,0,0,0,34,0
2019,7,24,7/24/19,BWI,HOU,169,1,158,1,184,1246,104,0,0,0,54
2019,7,24,7/24/19,BWI,IND,0,0,0,0,100,516,,,,,
2019,7,24,7/24/19,BWI,IND,14,0,5,0,91,516,,,,,
2019,7,24,7/24/19,BWI,IND,0,0,0,0,101,516,,,,,
2019,7,24,7/24/19,BWI,IND,6,0,0,0,94,516,,,,,
2019,7,24,7/24/19,BWI,ISP,0,0,0,0,61,220,,,,,
2019,7,24,7/24/19,BWI,ISP,2,0,0,0,62,220,,,,,
2019,7,24,7/24/19,BWI,ISP,0,0,0,0,54,220,,,,,
2019,7,24,7/24/19,BWI,ISP,0,0,0,0,62,220,,,,,
2019,7,24,7/24/19,BWI,ISP,8,0,0,0,55,220,,,,,
2019,7,24,7/24/19,BWI,JAX,20,1,37,1,132,663,20,0,17,0,0
2019,7,24,7/24/19,BWI,JAX,65,1,60,1,115,663,60,0,0,0,0
2019,7,24,7/24/19,BWI,JAX,0,0,0,0,111,663,,,,,
2019,7,24,7/24/19,BWI,JAX,24,1,29,1,120,663,0,0,5,24,0
2019,7,24,7/24/19,BWI,LAS,2,0,0,0,286,2106,,,,,
2019,7,24,7/24/19,BWI,LAS,65,1,32,1,267,2106,0,0,0,21,11
2019,7,24,7/24/19,BWI,LAS,0,0,0,0,278,2106,,,,,
2019,7,24,7/24/19,BWI,LAS,12,0,0,0,286,2106,,,,,
2019,7,24,7/24/19,BWI,LAX,2,0,0,0,309,2329,,,,,
2019,7,24,7/24/19,BWI,LAX,23,1,6,0,313,2329,,,,,
2019,7,24,7/24/19,BWI,LAX,3,0,0,0,314,2329,,,,,
2019,7,24,7/24/19,BWI,MCI,0,0,0,0,149,967,,,,,
2019,7,24,7/24/19,BWI,MCI,0,0,0,0,141,967,,,,,
2019,7,24,7/24/19,BWI,MCI,31,1,12,0,141,967,,,,,
2019,7,24,7/24/19,BWI,MCO,0,0,0,0,135,787,,,,,
2019,7,24,7/24/19,BWI,MCO,130,1,119,1,134,787,0,0,119,0,0
2019,7,24,7/24/19,BWI,MCO,228,1,231,1,148,787,0,0,231,0,0
2019,7,24,7/24/19,BWI,MCO,29,1,41,1,142,787,0,0,12,29,0
2019,7,24,7/24/19,BWI,MCO,9,0,13,0,134,787,,,,,
2019,7,24,7/24/19,BWI,MCO,2,0,9,0,142,787,,,,,
2019,7,24,7/24/19,BWI,MCO,0,0,0,0,132,787,,,,,
2019,7,24,7/24/19,BWI,MCO,,,,,,787,,,,,
2019,7,24,7/24/19,BWI,MCO,161,1,177,1,156,787,0,0,177,0,0
2019,7,24,7/24/19,BWI,MDW,20,1,1,0,106,611,,,,,
2019,7,24,7/24/19,BWI,MDW,89,1,75,1,106,611,75,0,0,0,0
2019,7,24,7/24/19,BWI,MDW,94,1,79,1,105,611,0,0,0,40,39
2019,7,24,7/24/19,BWI,MDW,16,1,0,0,105,611,,,,,
2019,7,24,7/24/19,BWI,MDW,91,1,74,1,108,611,0,0,0,0,74
2019,7,24,7/24/19,BWI,MDW,0,0,0,0,107,611,,,,,
2019,7,24,7/24/19,BWI,MDW,21,1,30,1,119,611,0,0,9,21,0
2019,7,24,7/24/19,BWI,MEM,0,0,0,0,130,787,,,,,
2019,7,24,7/24/19,BWI,MHT,0,0,0,0,70,377,,,,,
2019,7,24,7/24/19,BWI,MHT,11,0,0,0,68,377,,,,,
2019,7,24,7/24/19,BWI,MHT,5,0,0,0,77,377,,,,,
2019,7,24,7/24/19,BWI,MHT,0,0,0,0,73,377,,,,,
2019,7,24,7/24/19,BWI,MHT,0,0,0,0,68,377,,,,,
2019,7,24,7/24/19,BWI,MHT,52,1,43,1,66,377,0,0,0,0,43
2019,7,24,7/24/19,BWI,MKE,0,0,0,0,108,641,,,,,
2019,7,24,7/24/19,BWI,MKE,1,0,0,0,109,641,,,,,
2019,7,24,7/24/19,BWI,MKE,18,1,2,0,99,641,,,,,
2019,7,24,7/24/19,BWI,MSP,0,0,0,0,136,936,,,,,
2019,7,24,7/24/19,BWI,MSP,26,1,24,1,148,936,0,0,0,3,21
2019,7,24,7/24/19,BWI,MSY,0,0,0,0,156,998,,,,,
2019,7,24,7/24/19,BWI,MSY,3,0,5,0,162,998,,,,,
2019,7,24,7/24/19,BWI,MSY,13,0,30,1,167,998,0,0,17,0,13
2019,7,24,7/24/19,BWI,MSY,7,0,0,0,150,998,,,,,
2019,7,24,7/24/19,BWI,OAK,0,0,0,0,325,2447,,,,,
2019,7,24,7/24/19,BWI,OKC,0,0,0,0,177,1180,,,,,
2019,7,24,7/24/19,BWI,ORF,0,0,0,0,45,159,,,,,
2019,7,24,7/24/19,BWI,ORF,0,0,0,0,48,159,,,,,
2019,7,24,7/24/19,BWI,ORF,0,0,0,0,47,159,,,,,
2019,7,24,7/24/19,BWI,ORF,0,0,0,0,49,159,,,,,
2019,7,24,7/24/19,BWI,ORF,0,0,0,0,55,159,,,,,
2019,7,24,7/24/19,BWI,PBI,16,1,11,0,135,883,,,,,
2019,7,24,7/24/19,BWI,PBI,0,0,0,0,145,883,,,,,
2019,7,24,7/24/19,BWI,PHX,74,1,52,1,258,1999,0,0,0,40,12
2019,7,24,7/24/19,BWI,PHX,11,0,0,0,257,1999,,,,,
2019,7,24,7/24/19,BWI,PIT,0,0,0,0,52,210,,,,,
2019,7,24,7/24/19,BWI,PIT,8,0,0,0,53,210,,,,,
2019,7,24,7/24/19,BWI,PIT,0,0,0,0,46,210,,,,,
2019,7,24,7/24/19,BWI,PVD,0,0,0,0,64,327,,,,,
2019,7,24,7/24/19,BWI,PVD,0,0,0,0,64,327,,,,,
2019,7,24,7/24/19,BWI,PVD,0,0,0,0,63,327,,,,,
2019,7,24,7/24/19,BWI,PVD,0,0,0,0,62,327,,,,,
2019,7,24,7/24/19,BWI,PVD,0,0,0,0,67,327,,,,,
2019,7,24,7/24/19,BWI,PVD,12,0,4,0,67,327,,,,,
2019,7,24,7/24/19,BWI,PVD,0,0,0,0,60,327,,,,,
2019,7,24,7/24/19,BWI,PWM,57,1,50,1,73,452,0,0,0,50,0
2019,7,24,7/24/19,BWI,PWM,66,1,40,1,69,452,40,0,0,0,0
2019,7,24,7/24/19,BWI,PWM,0,0,0,0,74,452,,,,,
2019,7,24,7/24/19,BWI,PWM,3,0,0,0,72,452,,,,,
2019,7,24,7/24/19,BWI,RDU,1,0,2,0,71,255,,,,,
2019,7,24,7/24/19,BWI,RDU,54,1,39,1,55,255,0,0,0,0,39
2019,7,24,7/24/19,BWI,RDU,4,0,0,0,64,255,,,,,
2019,7,24,7/24/19,BWI,RDU,45,1,33,1,58,255,0,0,0,33,0
2019,7,24,7/24/19,BWI,RDU,0,0,0,0,60,255,,,,,
2019,7,24,7/24/19,BWI,RDU,0,0,0,0,62,255,,,,,
2019,7,24,7/24/19,BWI,RDU,0,0,3,0,79,255,,,,,
2019,7,24,7/24/19,BWI,ROC,55,1,42,1,57,277,5,0,0,0,37
2019,7,24,7/24/19,BWI,ROC,0,0,0,0,61,277,,,,,
2019,7,24,7/24/19,BWI,ROC,0,0,0,0,58,277,,,,,
2019,7,24,7/24/19,BWI,RSW,118,1,122,1,149,919,0,0,4,0,118
2019,7,24,7/24/19,BWI,RSW,0,0,0,0,149,919,,,,,
2019,7,24,7/24/19,BWI,RSW,0,0,0,0,150,919,,,,,
2019,7,24,7/24/19,BWI,SAN,54,1,27,1,288,2295,0,0,0,27,0
2019,7,24,7/24/19,BWI,SAN,1,0,0,0,298,2295,,,,,
2019,7,24,7/24/19,BWI,SAT,62,1,48,1,196,1407,48,0,0,0,0
2019,7,24,7/24/19,BWI,SAT,34,1,14,0,195,1407,,,,,
2019,7,24,7/24/19,BWI,SDF,0,0,0,0,91,495,,,,,
2019,7,24,7/24/19,BWI,SDF,12,0,2,0,85,495,,,,,
2019,7,24,7/24/19,BWI,SDF,0,0,0,0,92,495,,,,,
2019,7,24,7/24/19,BWI,SDF,95,1,86,1,86,495,0,0,0,86,0
2019,7,24,7/24/19,BWI,SEA,4,0,0,0,320,2335,,,,,
2019,7,24,7/24/19,BWI,SJC,0,0,0,0,332,2439,,,,,
2019,7,24,7/24/19,BWI,SJU,1,0,0,0,243,1565,,,,,
2019,7,24,7/24/19,BWI,SJU,7,0,11,0,249,1565,,,,,
2019,7,24,7/24/19,BWI,SLC,1,0,0,0,259,1865,,,,,
2019,7,24,7/24/19,BWI,SLC,7,0,0,0,265,1865,,,,,
2019,7,24,7/24/19,BWI,SMF,5,0,3,0,338,2395,,,,,
2019,7,24,7/24/19,BWI,STL,14,0,1,0,112,738,,,,,
2019,7,24,7/24/19,BWI,STL,0,0,0,0,123,738,,,,,
2019,7,24,7/24/19,BWI,STL,16,1,9,0,123,738,,,,,
2019,7,24,7/24/19,BWI,STL,28,1,15,1,117,738,15,0,0,0,0
2019,7,24,7/24/19,BWI,TPA,0,0,0,0,137,842,,,,,
2019,7,24,7/24/19,BWI,TPA,38,1,54,1,161,842,38,0,16,0,0
2019,7,24,7/24/19,BWI,TPA,61,1,57,1,141,842,0,0,0,57,0
2019,7,24,7/24/19,BWI,TPA,0,0,14,0,163,842,,,,,
2019,7,24,7/24/19,BWI,TPA,0,0,0,0,151,842,,,,,
2019,7,24,7/24/19,BWI,TPA,0,0,0,0,139,842,,,,,
2019,7,24,7/24/19,BWI,TPA,9,0,0,0,134,842,,,,,
2019,7,24,7/24/19,BWI,TPA,0,0,0,0,140,842,,,,,
2019,7,24,7/24/19,CHS,BWI,0,0,0,0,80,472,,,,,
2019,7,24,7/24/19,CHS,BWI,0,0,0,0,75,472,,,,,
2019,7,24,7/24/19,CHS,BWI,0,0,0,0,81,472,,,,,
2019,7,24,7/24/19,CHS,BWI,0,0,0,0,72,472,,,,,
2019,7,24,7/24/19,CLE,BWI,0,0,0,0,70,314,,,,,
2019,7,24,7/24/19,CLE,BWI,0,0,0,0,68,314,,,,,
2019,7,24,7/24/19,CLE,BWI,0,0,0,0,68,314,,,,,
2019,7,24,7/24/19,CLT,BWI,0,0,0,0,71,361,,,,,
2019,7,24,7/24/19,CLT,BWI,0,0,8,0,89,361,,,,,
2019,7,24,7/24/19,CLT,BWI,0,0,0,0,83,361,,,,,
2019,7,24,7/24/19,CMH,BWI,0,0,0,0,70,337,,,,,
2019,7,24,7/24/19,CMH,BWI,0,0,0,0,68,337,,,,,
2019,7,24,7/24/19,CMH,BWI,0,0,0,0,71,337,,,,,
2019,7,24,7/24/19,CMH,BWI,18,1,2,0,69,337,,,,,
2019,7,24,7/24/19,CVG,BWI,0,0,0,0,78,430,,,,,
2019,7,24,7/24/19,CVG,BWI,0,0,0,0,89,430,,,,,
2019,7,24,7/24/19,CVG,BWI,0,0,0,0,76,430,,,,,
2019,7,24,7/24/19,DAL,BWI,20,1,0,0,157,1209,,,,,
2019,7,24,7/24/19,DAL,BWI,0,0,0,0,164,1209,,,,,
2019,7,24,7/24/19,DAL,BWI,38,1,23,1,165,1209,23,0,0,0,0
2019,7,24,7/24/19,DAL,BWI,8,0,0,0,167,1209,,,,,
2019,7,24,7/24/19,DEN,BWI,7,0,4,0,197,1491,,,,,
2019,7,24,7/24/19,DEN,BWI,25,1,,,,1491,,,,,
2019,7,24,7/24/19,DEN,BWI,0,0,0,0,203,1491,,,,,
2019,7,24,7/24/19,DEN,BWI,16,1,13,0,202,1491,,,,,
2019,7,24,7/24/19,DEN,BWI,0,0,0,0,203,1491,,,,,
2019,7,24,7/24/19,DTW,BWI,0,0,0,0,78,409,,,,,
2019,7,24,7/24/19,DTW,BWI,0,0,0,0,79,409,,,,,
2019,7,24,7/24/19,DTW,BWI,0,0,0,0,82,409,,,,,
2019,7,24,7/24/19,ECP,BWI,0,0,0,0,114,798,,,,,
2019,7,24,7/24/19,FLL,BWI,0,0,0,0,133,925,,,,,
2019,7,24,7/24/19,FLL,BWI,0,0,0,0,135,925,,,,,
2019,7,24,7/24/19,FLL,BWI,37,1,22,1,145,925,0,7,0,0,15
2019,7,24,7/24/19,FLL,BWI,11,0,0,0,144,925,,,,,
2019,7,24,7/24/19,FLL,BWI,4,0,0,0,139,925,,,,,
2019,7,24,7/24/19,FLL,BWI,0,0,0,0,150,925,,,,,
2019,7,24,7/24/19,FLL,BWI,45,1,40,1,160,925,20,0,0,0,20
2019,7,24,7/24/19,FLL,BWI,241,1,233,1,152,925,1,0,0,0,232
2019,7,24,7/24/19,GRR,BWI,25,1,26,1,91,528,13,0,1,0,12
2019,7,24,7/24/19,HOU,BWI,0,0,0,0,169,1246,,,,,
2019,7,24,7/24/19,HOU,BWI,2,0,0,0,166,1246,,,,,
2019,7,24,7/24/19,HOU,BWI,5,0,0,0,161,1246,,,,,
2019,7,24,7/24/19,HOU,BWI,0,0,0,0,161,1246,,,,,
2019,7,24,7/24/19,HOU,BWI,7,0,0,0,161,1246,,,,,
2019,7,24,7/24/19,IND,BWI,0,0,0,0,88,516,,,,,
2019,7,24,7/24/19,IND,BWI,0,0,0,0,89,516,,,,,
2019,7,24,7/24/19,IND,BWI,0,0,0,0,95,516,,,,,
2019,7,24,7/24/19,IND,BWI,43,1,35,1,87,516,1,0,0,0,34
2019,7,24,7/24/19,ISP,BWI,0,0,0,0,61,220,,,,,
2019,7,24,7/24/19,ISP,BWI,0,0,0,0,61,220,,,,,
2019,7,24,7/24/19,ISP,BWI,0,0,0,0,66,220,,,,,
2019,7,24,7/24/19,ISP,BWI,0,0,0,0,62,220,,,,,
2019,7,24,7/24/19,ISP,BWI,0,0,0,0,66,220,,,,,
2019,7,24,7/24/19,JAX,BWI,0,0,0,0,96,663,,,,,
2019,7,24,7/24/19,JAX,BWI,0,0,0,0,95,663,,,,,
2019,7,24,7/24/19,JAX,BWI,2,0,0,0,97,663,,,,,
2019,7,24,7/24/19,JAX,BWI,0,0,0,0,94,663,,,,,
2019,7,24,7/24/19,LAS,BWI,24,1,15,1,266,2106,9,0,0,0,6
2019,7,24,7/24/19,LAS,BWI,0,0,5,0,285,2106,,,,,
2019,7,24,7/24/19,LAS,BWI,0,0,0,0,272,2106,,,,,
2019,7,24,7/24/19,LAX,BWI,0,0,2,0,304,2329,,,,,
2019,7,24,7/24/19,LAX,BWI,8,0,12,0,309,2329,,,,,
2019,7,24,7/24/19,LAX,BWI,6,0,11,0,310,2329,,,,,
2019,7,24,7/24/19,MCI,BWI,0,0,0,0,135,967,,,,,
2019,7,24,7/24/19,MCI,BWI,0,0,0,0,135,967,,,,,
2019,7,24,7/24/19,MCI,BWI,19,1,19,1,140,967,4,0,0,0,15
2019,7,24,7/24/19,MCO,BWI,0,0,0,0,128,787,,,,,
2019,7,24,7/24/19,MCO,BWI,6,0,0,0,111,787,,,,,
2019,7,24,7/24/19,MCO,BWI,62,1,48,1,121,787,17,0,0,0,31
2019,7,24,7/24/19,MCO,BWI,,,,,,787,,,,,
2019,7,24,7/24/19,MCO,BWI,138,1,119,1,116,787,2,0,0,0,117
2019,7,24,7/24/19,MCO,BWI,0,0,0,0,119,787,,,,,
2019,7,24,7/24/19,MCO,BWI,0,0,86,1,221,787,0,0,86,0,0
2019,7,24,7/24/19,MCO,BWI,222,1,204,1,122,787,0,13,0,0,191
2019,7,24,7/24/19,MCO,BWI,1,0,0,0,121,787,,,,,
2019,7,24,7/24/19,MDW,BWI,20,1,17,1,102,611,3,0,0,0,14
2019,7,24,7/24/19,MDW,BWI,2,0,0,0,106,611,,,,,
2019,7,24,7/24/19,MDW,BWI,14,0,11,0,97,611,,,,,
2019,7,24,7/24/19,MDW,BWI,2,0,2,0,105,611,,,,,
2019,7,24,7/24/19,MDW,BWI,0,0,0,0,100,611,,,,,
2019,7,24,7/24/19,MDW,BWI,5,0,0,0,100,611,,,,,
2019,7,24,7/24/19,MDW,BWI,0,0,0,0,106,611,,,,,
2019,7,24,7/24/19,MDW,BWI,32,1,18,1,96,611,18,0,0,0,0
2019,7,24,7/24/19,MEM,BWI,0,0,0,0,118,787,,,,,
2019,7,24,7/24/19,MHT,BWI,0,0,0,0,83,377,,,,,
2019,7,24,7/24/19,MHT,BWI,0,0,0,0,88,377,,,,,
2019,7,24,7/24/19,MHT,BWI,0,0,0,0,90,377,,,,,
2019,7,24,7/24/19,MHT,BWI,0,0,0,0,85,377,,,,,
2019,7,24,7/24/19,MHT,BWI,0,0,0,0,82,377,,,,,
2019,7,24,7/24/19,MHT,BWI,0,0,0,0,85,377,,,,,
2019,7,24,7/24/19,MKE,BWI,0,0,0,0,105,641,,,,,
2019,7,24,7/24/19,MKE,BWI,2,0,0,0,105,641,,,,,
2019,7,24,7/24/19,MKE,BWI,0,0,0,0,106,641,,,,,
2019,7,24,7/24/19,MSP,BWI,0,0,0,0,132,936,,,,,
2019,7,24,7/24/19,MSP,BWI,1,0,0,0,139,936,,,,,
2019,7,24,7/24/19,MSY,BWI,0,0,0,0,131,998,,,,,
2019,7,24,7/24/19,MSY,BWI,0,0,0,0,134,998,,,,,
2019,7,24,7/24/19,MSY,BWI,5,0,0,0,127,998,,,,,
2019,7,24,7/24/19,MSY,BWI,21,1,5,0,129,998,,,,,
2019,7,24,7/24/19,OAK,BWI,8,0,3,0,305,2447,,,,,
2019,7,24,7/24/19,OKC,BWI,0,0,0,0,169,1180,,,,,
2019,7,24,7/24/19,ORF,BWI,0,0,0,0,47,159,,,,,
2019,7,24,7/24/19,ORF,BWI,0,0,0,0,48,159,,,,,
2019,7,24,7/24/19,ORF,BWI,1,0,0,0,54,159,,,,,
2019,7,24,7/24/19,ORF,BWI,5,0,0,0,49,159,,,,,
2019,7,24,7/24/19,ORF,BWI,0,0,0,0,50,159,,,,,
2019,7,24,7/24/19,PBI,BWI,0,0,0,0,124,883,,,,,
2019,7,24,7/24/19,PBI,BWI,0,0,0,0,133,883,,,,,
2019,7,24,7/24/19,PHX,BWI,0,0,0,0,252,1999,,,,,
2019,7,24,7/24/19,PHX,BWI,3,0,0,0,264,1999,,,,,
2019,7,30,7/30/19,MSY,BWI,0,0,0,0,144,998,,,,,
2019,7,30,7/30/19,MSY,BWI,0,0,0,0,146,998,,,,,
2019,7,30,7/30/19,MSY,BWI,17,1,9,0,152,998,,,,,
2019,7,30,7/30/19,MSY,BWI,24,1,22,1,143,998,22,0,0,0,0
2019,7,30,7/30/19,OAK,BWI,0,0,37,1,347,2447,0,0,37,0,0
2019,7,30,7/30/19,OKC,BWI,19,1,46,1,197,1180,0,0,43,0,3
2019,7,30,7/30/19,ORF,BWI,0,0,0,0,47,159,,,,,
2019,7,30,7/30/19,ORF,BWI,9,0,3,0,49,159,,,,,
2019,7,30,7/30/19,ORF,BWI,7,0,0,0,46,159,,,,,
2019,7,30,7/30/19,ORF,BWI,0,0,0,0,48,159,,,,,
2019,7,30,7/30/19,ORF,BWI,0,0,0,0,48,159,,,,,
2019,7,30,7/30/19,PBI,BWI,1,0,0,0,128,883,,,,,
2019,7,30,7/30/19,PBI,BWI,5,0,0,0,136,883,,,,,
2019,7,30,7/30/19,PHX,BWI,11,0,8,0,257,1999,,,,,
