"YEAR","MONTH","DAY_OF_MONTH","FL_DATE","ORIGIN","DEST","CRS_DEP_TIME","DEP_DELAY_NEW","DEP_DEL15","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","DIVERTED","ACTUAL_ELAPSED_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2019,7,24,2019-07-24,"BWI","DTW","2315",9.00,0.00,2.00,0.00,0.00,0.00,78.00,409.00,,,,,,
2019,7,24,2019-07-24,"BWI","DTW","0820",3.00,0.00,0.00,0.00,0.00,0.00,80.00,409.00,,,,,,
2019,7,24,2019-07-24,"BWI","DTW","1345",0.00,0.00,0.00,0.00,0.00,0.00,81.00,409.00,,,,,,
2019,7,24,2019-07-24,"BWI","ECP","1425",0.00,0.00,0.00,0.00,0.00,0.00,134.00,798.00,,,,,,
2019,7,24,2019-07-24,"BWI","FLL","1520",102.00,1.00,112.00,1.00,0.00,0.00,175.00,925.00,98.00,0.00,10.00,0.00,4.00,
2019,7,24,2019-07-24,"BWI","FLL","1940",44.00,1.00,49.00,1.00,0.00,0.00,160.00,925.00,0.00,0.00,5.00,14.00,30.00,
2019,7,24,2019-07-24,"BWI","FLL","0850",38.00,1.00,28.00,1.00,0.00,0.00,155.00,925.00,28.00,0.00,0.00,0.00,0.00,
2019,7,24,2019-07-24,"BWI","FLL","2240",44.00,1.00,39.00,1.00,0.00,0.00,145.00,925.00,0.00,0.00,0.00,39.00,0.00,
2019,7,24,2019-07-24,"BWI","FLL","0615",0.00,0.00,0.00,0.00,0.00,0.00,150.00,925.00,,,,,,
2019,7,24,2019-07-24,"BWI","FLL","2140",77.00,1.00,73.00,1.00,0.00,0.00,146.00,925.00,21.00,0.00,0.00,0.00,52.00,
2019,7,24,2019-07-24,"BWI","FLL","1220",230.00,1.00,240.00,1.00,0.00,0.00,165.00,925.00,212.00,0.00,10.00,0.00,18.00,
2019,7,24,2019-07-24,"BWI","FLL","2040",67.00,1.00,65.00,1.00,0.00,0.00,148.00,925.00,0.00,0.00,0.00,65.00,0.00,
2019,7,24,2019-07-24,"BWI","GRR","1605",16.00,1.00,5.00,0.00,0.00,0.00,94.00,528.00,,,,,,
2019,7,24,2019-07-24,"BWI","HOU","1005",19.00,1.00,7.00,0.00,0.00,0.00,183.00,1246.00,,,,,,
2019,7,24,2019-07-24,"BWI","HOU","1350",12.00,0.00,0.00,0.00,0.00,0.00,181.00,1246.00,,,,,,
2019,7,24,2019-07-24,"BWI","HOU","0645",0.00,0.00,0.00,0.00,0.00,0.00,182.00,1246.00,,,,,,
2019,7,24,2019-07-24,"BWI","HOU","1955",10.00,0.00,0.00,0.00,0.00,0.00,177.00,1246.00,,,,,,
2019,7,24,2019-07-24,"BWI","HOU","2220",45.00,1.00,34.00,1.00,0.00,0.00,179.00,1246.00,0.00,0.00,0.00,34.00,0.00,
2019,7,24,2019-07-24,"BWI","HOU","1725",169.00,1.00,158.00,1.00,0.00,0.00,184.00,1246.00,104.00,0.00,0.00,0.00,54.00,
2019,7,24,2019-07-24,"BWI","IND","0645",0.00,0.00,0.00,0.00,0.00,0.00,100.00,516.00,,,,,,
2019,7,24,2019-07-24,"BWI","IND","2000",14.00,0.00,5.00,0.00,0.00,0.00,91.00,516.00,,,,,,
2019,7,24,2019-07-24,"BWI","IND","1025",0.00,0.00,0.00,0.00,0.00,0.00,101.00,516.00,,,,,,
2019,7,24,2019-07-24,"BWI","IND","1620",6.00,0.00,0.00,0.00,0.00,0.00,94.00,516.00,,,,,,
2019,7,24,2019-07-24,"BWI","ISP","0825",0.00,0.00,0.00,0.00,0.00,0.00,61.00,220.00,,,,,,
2019,7,24,2019-07-24,"BWI","ISP","1610",2.00,0.00,0.00,0.00,0.00,0.00,62.00,220.00,,,,,,
2019,7,24,2019-07-24,"BWI","ISP","1410",0.00,0.00,0.00,0.00,0.00,0.00,54.00,220.00,,,,,,
2019,7,24,2019-07-24,"BWI","ISP","1040",0.00,0.00,0.00,0.00,0.00,0.00,62.00,220.00,,,,,,
2019,7,24,2019-07-24,"BWI","ISP","2130",8.00,0.00,0.00,0.00,0.00,0.00,55.00,220.00,,,,,,
2019,7,24,2019-07-24,"BWI","JAX","1745",20.00,1.00,37.00,1.00,0.00,0.00,132.00,663.00,20.00,0.00,17.00,0.00,0.00,
2019,7,24,2019-07-24,"BWI","JAX","0805",65.00,1.00,60.00,1.00,0.00,0.00,115.00,663.00,60.00,0.00,0.00,0.00,0.00,
2019,7,24,2019-07-24,"BWI","JAX","1050",0.00,0.00,0.00,0.00,0.00,0.00,111.00,663.00,,,,,,
2019,7,24,2019-07-24,"BWI","JAX","2100",24.00,1.00,29.00,1.00,0.00,0.00,120.00,663.00,0.00,0.00,5.00,24.00,0.00,
2019,7,24,2019-07-24,"BWI","LAS","1155",2.00,0.00,0.00,0.00,0.00,0.00,286.00,2106.00,,,,,,
2019,7,24,2019-07-24,"BWI","LAS","2110",65.00,1.00,32.00,1.00,0.00,0.00,267.00,2106.00,0.00,0.00,0.00,21.00,11.00,
2019,7,24,2019-07-24,"BWI","LAS","0645",0.00,0.00,0.00,0.00,0.00,0.00,278.00,2106.00,,,,,,
2019,7,24,2019-07-24,"BWI","LAS","1750",12.00,0.00,0.00,0.00,0.00,0.00,286.00,2106.00,,,,,,
2019,7,24,2019-07-24,"BWI","LAX","0640",2.00,0.00,0.00,0.00,0.00,0.00,309.00,2329.00,,,,,,
2019,7,24,2019-07-24,"BWI","LAX","2045",23.00,1.00,6.00,0.00,0.00,0.00,313.00,2329.00,,,,,,
2019,7,24,2019-07-24,"BWI","LAX","1025",3.00,0.00,0.00,0.00,0.00,0.00,314.00,2329.00,,,,,,
2019,7,24,2019-07-24,"BWI","MCI","1035",0.00,0.00,0.00,0.00,0.00,0.00,149.00,967.00,,,,,,
2019,7,24,2019-07-24,"BWI","MCI","1350",0.00,0.00,0.00,0.00,0.00,0.00,141.00,967.00,,,,,,
2019,7,24,2019-07-24,"BWI","MCI","1930",31.00,1.00,12.00,0.00,0.00,0.00,141.00,967.00,,,,,,
2019,7,24,2019-07-24,"BWI","MCO","0805",0.00,0.00,0.00,0.00,0.00,0.00,135.00,787.00,,,,,,
2019,7,24,2019-07-24,"BWI","MCO","1400",130.00,1.00,119.00,1.00,0.00,0.00,134.00,787.00,0.00,0.00,119.00,0.00,0.00,
2019,7,24,2019-07-24,"BWI","MCO","1205",228.00,1.00,231.00,1.00,0.00,0.00,148.00,787.00,0.00,0.00,231.00,0.00,0.00,
2019,7,24,2019-07-24,"BWI","MCO","2225",29.00,1.00,41.00,1.00,0.00,0.00,142.00,787.00,0.00,0.00,12.00,29.00,0.00,
2019,7,24,2019-07-24,"BWI","MCO","1950",9.00,0.00,13.00,0.00,0.00,0.00,134.00,787.00,,,,,,
2019,7,24,2019-07-24,"BWI","MCO","1010",2.00,0.00,9.00,0.00,0.00,0.00,142.00,787.00,,,,,,
2019,7,24,2019-07-24,"BWI","MCO","0615",0.00,0.00,0.00,0.00,0.00,0.00,132.00,787.00,,,,,,
2019,7,24,2019-07-24,"BWI","MCO","1745",,,,,1.00,0.00,,787.00,,,,,,
2019,7,24,2019-07-24,"BWI","MCO","1500",161.00,1.00,177.00,1.00,0.00,0.00,156.00,787.00,0.00,0.00,177.00,0.00,0.00,
2019,7,24,2019-07-24,"BWI","MDW","1435",20.00,1.00,1.00,0.00,0.00,0.00,106.00,611.00,,,,,,
2019,7,24,2019-07-24,"BWI","MDW","1125",89.00,1.00,75.00,1.00,0.00,0.00,106.00,611.00,75.00,0.00,0.00,0.00,0.00,
2019,7,24,2019-07-24,"BWI","MDW","2115",94.00,1.00,79.00,1.00,0.00,0.00,105.00,611.00,0.00,0.00,0.00,40.00,39.00,
2019,7,24,2019-07-24,"BWI","MDW","0855",16.00,1.00,0.00,0.00,0.00,0.00,105.00,611.00,,,,,,
2019,7,24,2019-07-24,"BWI","MDW","1645",91.00,1.00,74.00,1.00,0.00,0.00,108.00,611.00,0.00,0.00,0.00,0.00,74.00,
2019,7,24,2019-07-24,"BWI","MDW","0635",0.00,0.00,0.00,0.00,0.00,0.00,107.00,611.00,,,,,,
2019,7,24,2019-07-24,"BWI","MDW","1955",21.00,1.00,30.00,1.00,0.00,0.00,119.00,611.00,0.00,0.00,9.00,21.00,0.00,
2019,7,24,2019-07-24,"BWI","MEM","0810",0.00,0.00,0.00,0.00,0.00,0.00,130.00,787.00,,,,,,
2019,7,24,2019-07-24,"BWI","MHT","1450",0.00,0.00,0.00,0.00,0.00,0.00,70.00,377.00,,,,,,
2019,7,24,2019-07-24,"BWI","MHT","1615",11.00,0.00,0.00,0.00,0.00,0.00,68.00,377.00,,,,,,
2019,7,24,2019-07-24,"BWI","MHT","1030",5.00,0.00,0.00,0.00,0.00,0.00,77.00,377.00,,,,,,
2019,7,24,2019-07-24,"BWI","MHT","2125",0.00,0.00,0.00,0.00,0.00,0.00,73.00,377.00,,,,,,
2019,7,24,2019-07-24,"BWI","MHT","0635",0.00,0.00,0.00,0.00,0.00,0.00,68.00,377.00,,,,,,
2019,7,24,2019-07-24,"BWI","MHT","2315",52.00,1.00,43.00,1.00,0.00,0.00,66.00,377.00,0.00,0.00,0.00,0.00,43.00,
2019,7,24,2019-07-24,"BWI","MKE","0810",0.00,0.00,0.00,0.00,0.00,0.00,108.00,641.00,,,,,,
2019,7,24,2019-07-24,"BWI","MKE","1305",1.00,0.00,0.00,0.00,0.00,0.00,109.00,641.00,,,,,,
2019,7,24,2019-07-24,"BWI","MKE","2050",18.00,1.00,2.00,0.00,0.00,0.00,99.00,641.00,,,,,,
2019,7,24,2019-07-24,"BWI","MSP","0815",0.00,0.00,0.00,0.00,0.00,0.00,136.00,936.00,,,,,,
2019,7,24,2019-07-24,"BWI","MSP","2040",26.00,1.00,24.00,1.00,0.00,0.00,148.00,936.00,0.00,0.00,0.00,3.00,21.00,
2019,7,24,2019-07-24,"BWI","MSY","1615",0.00,0.00,0.00,0.00,0.00,0.00,156.00,998.00,,,,,,
2019,7,24,2019-07-24,"BWI","MSY","0630",3.00,0.00,5.00,0.00,0.00,0.00,162.00,998.00,,,,,,
2019,7,24,2019-07-24,"BWI","MSY","2010",13.00,0.00,30.00,1.00,0.00,0.00,167.00,998.00,0.00,0.00,17.00,0.00,13.00,
2019,7,24,2019-07-24,"BWI","MSY","1015",7.00,0.00,0.00,0.00,0.00,0.00,150.00,998.00,,,,,,
2019,7,24,2019-07-24,"BWI","OAK","1335",0.00,0.00,0.00,0.00,0.00,0.00,325.00,2447.00,,,,,,
2019,7,24,2019-07-24,"BWI","OKC","1310",0.00,0.00,0.00,0.00,0.00,0.00,177.00,1180.00,,,,,,
2019,7,24,2019-07-24,"BWI","ORF","1900",0.00,0.00,0.00,0.00,0.00,0.00,45.00,159.00,,,,,,
2019,7,24,2019-07-24,"BWI","ORF","1255",0.00,0.00,0.00,0.00,0.00,0.00,48.00,159.00,,,,,,
2019,7,24,2019-07-24,"BWI","ORF","0815",0.00,0.00,0.00,0.00,0.00,0.00,47.00,159.00,,,,,,
2019,7,24,2019-07-24,"BWI","ORF","2230",0.00,0.00,0.00,0.00,0.00,0.00,49.00,159.00,,,,,,
2019,7,24,2019-07-24,"BWI","ORF","1645",0.00,0.00,0.00,0.00,0.00,0.00,55.00,159.00,,,,,,
2019,7,24,2019-07-24,"BWI","PBI","2020",16.00,1.00,11.00,0.00,0.00,0.00,135.00,883.00,,,,,,
2019,7,24,2019-07-24,"BWI","PBI","0815",0.00,0.00,0.00,0.00,0.00,0.00,145.00,883.00,,,,,,
2019,7,24,2019-07-24,"BWI","PHX","2100",74.00,1.00,52.00,1.00,0.00,0.00,258.00,1999.00,0.00,0.00,0.00,40.00,12.00,
2019,7,24,2019-07-24,"BWI","PHX","0725",11.00,0.00,0.00,0.00,0.00,0.00,257.00,1999.00,,,,,,
2019,7,24,2019-07-24,"BWI","PIT","1610",0.00,0.00,0.00,0.00,0.00,0.00,52.00,210.00,,,,,,
2019,7,24,2019-07-24,"BWI","PIT","0940",8.00,0.00,0.00,0.00,0.00,0.00,53.00,210.00,,,,,,
2019,7,24,2019-07-24,"BWI","PIT","2250",0.00,0.00,0.00,0.00,0.00,0.00,46.00,210.00,,,,,,
2019,7,24,2019-07-24,"BWI","PVD","2150",0.00,0.00,0.00,0.00,0.00,0.00,64.00,327.00,,,,,,
2019,7,24,2019-07-24,"BWI","PVD","1830",0.00,0.00,0.00,0.00,0.00,0.00,64.00,327.00,,,,,,
2019,7,24,2019-07-24,"BWI","PVD","0710",0.00,0.00,0.00,0.00,0.00,0.00,63.00,327.00,,,,,,
2019,7,24,2019-07-24,"BWI","PVD","1650",0.00,0.00,0.00,0.00,0.00,0.00,62.00,327.00,,,,,,
2019,7,24,2019-07-24,"BWI","PVD","1505",0.00,0.00,0.00,0.00,0.00,0.00,67.00,327.00,,,,,,
2019,7,24,2019-07-24,"BWI","PVD","2000",12.00,0.00,4.00,0.00,0.00,0.00,67.00,327.00,,,,,,
2019,7,24,2019-07-24,"BWI","PVD","1115",0.00,0.00,0.00,0.00,0.00,0.00,60.00,327.00,,,,,,
2019,7,24,2019-07-24,"BWI","PWM","2250",57.00,1.00,50.00,1.00,0.00,0.00,73.00,452.00,0.00,0.00,0.00,50.00,0.00,
2019,7,24,2019-07-24,"BWI","PWM","1515",66.00,1.00,40.00,1.00,0.00,0.00,69.00,452.00,40.00,0.00,0.00,0.00,0.00,
2019,7,24,2019-07-24,"BWI","PWM","0835",0.00,0.00,0.00,0.00,0.00,0.00,74.00,452.00,,,,,,
2019,7,24,2019-07-24,"BWI","PWM","1145",3.00,0.00,0.00,0.00,0.00,0.00,72.00,452.00,,,,,,
2019,7,24,2019-07-24,"BWI","RDU","1140",1.00,0.00,2.00,0.00,0.00,0.00,71.00,255.00,,,,,,
2019,7,24,2019-07-24,"BWI","RDU","2315",54.00,1.00,39.00,1.00,0.00,0.00,55.00,255.00,0.00,0.00,0.00,0.00,39.00,
2019,7,24,2019-07-24,"BWI","RDU","0635",4.00,0.00,0.00,0.00,0.00,0.00,64.00,255.00,,,,,,
2019,7,24,2019-07-24,"BWI","RDU","2000",45.00,1.00,33.00,1.00,0.00,0.00,58.00,255.00,0.00,0.00,0.00,33.00,0.00,
2019,7,24,2019-07-24,"BWI","RDU","0805",0.00,0.00,0.00,0.00,0.00,0.00,60.00,255.00,,,,,,
2019,7,24,2019-07-24,"BWI","RDU","1310",0.00,0.00,0.00,0.00,0.00,0.00,62.00,255.00,,,,,,
2019,7,24,2019-07-24,"BWI","RDU","1800",0.00,0.00,3.00,0.00,0.00,0.00,79.00,255.00,,,,,,
2019,7,24,2019-07-24,"BWI","ROC","2315",55.00,1.00,42.00,1.00,0.00,0.00,57.00,277.00,5.00,0.00,0.00,0.00,37.00,
2019,7,24,2019-07-24,"BWI","ROC","1045",0.00,0.00,0.00,0.00,0.00,0.00,61.00,277.00,,,,,,
2019,7,24,2019-07-24,"BWI","ROC","1605",0.00,0.00,0.00,0.00,0.00,0.00,58.00,277.00,,,,,,
2019,7,24,2019-07-24,"BWI","RSW","2005",118.00,1.00,122.00,1.00,0.00,0.00,149.00,919.00,0.00,0.00,4.00,0.00,118.00,
2019,7,24,2019-07-24,"BWI","RSW","1325",0.00,0.00,0.00,0.00,0.00,0.00,149.00,919.00,,,,,,
2019,7,24,2019-07-24,"BWI","RSW","0630",0.00,0.00,0.00,0.00,0.00,0.00,150.00,919.00,,,,,,
2019,7,24,2019-07-24,"BWI","SAN","2045",54.00,1.00,27.00,1.00,0.00,0.00,288.00,2295.00,0.00,0.00,0.00,27.00,0.00,
2019,7,24,2019-07-24,"BWI","SAN","1310",1.00,0.00,0.00,0.00,0.00,0.00,298.00,2295.00,,,,,,
2019,7,24,2019-07-24,"BWI","SAT","0820",62.00,1.00,48.00,1.00,0.00,0.00,196.00,1407.00,48.00,0.00,0.00,0.00,0.00,
2019,7,24,2019-07-24,"BWI","SAT","1515",34.00,1.00,14.00,0.00,0.00,0.00,195.00,1407.00,,,,,,
2019,7,24,2019-07-24,"BWI","SDF","0815",0.00,0.00,0.00,0.00,0.00,0.00,91.00,495.00,,,,,,
2019,7,24,2019-07-24,"BWI","SDF","2220",12.00,0.00,2.00,0.00,0.00,0.00,85.00,495.00,,,,,,
2019,7,24,2019-07-24,"BWI","SDF","1305",0.00,0.00,0.00,0.00,0.00,0.00,92.00,495.00,,,,,,
2019,7,24,2019-07-24,"BWI","SDF","1925",95.00,1.00,86.00,1.00,0.00,0.00,86.00,495.00,0.00,0.00,0.00,86.00,0.00,
2019,7,24,2019-07-24,"BWI","SEA","1115",4.00,0.00,0.00,0.00,0.00,0.00,320.00,2335.00,,,,,,
2019,7,24,2019-07-24,"BWI","SJC","1445",0.00,0.00,0.00,0.00,0.00,0.00,332.00,2439.00,,,,,,
2019,7,24,2019-07-24,"BWI","SJU","1855",1.00,0.00,0.00,0.00,0.00,0.00,243.00,1565.00,,,,,,
2019,7,24,2019-07-24,"BWI","SJU","0930",7.00,0.00,11.00,0.00,0.00,0.00,249.00,1565.00,,,,,,
2019,7,24,2019-07-24,"BWI","SLC","1340",1.00,0.00,0.00,0.00,0.00,0.00,259.00,1865.00,,,,,,
2019,7,24,2019-07-24,"BWI","SLC","0905",7.00,0.00,0.00,0.00,0.00,0.00,265.00,1865.00,,,,,,
2019,7,24,2019-07-24,"BWI","SMF","1350",5.00,0.00,3.00,0.00,0.00,0.00,338.00,2395.00,,,,,,
2019,7,24,2019-07-24,"BWI","STL","2200",14.00,0.00,1.00,0.00,0.00,0.00,112.00,738.00,,,,,,
2019,7,24,2019-07-24,"BWI","STL","0655",0.00,0.00,0.00,0.00,0.00,0.00,123.00,738.00,,,,,,
2019,7,24,2019-07-24,"BWI","STL","0935",16.00,1.00,9.00,0.00,0.00,0.00,123.00,738.00,,,,,,
2019,7,24,2019-07-24,"BWI","STL","1700",28.00,1.00,15.00,1.00,0.00,0.00,117.00,738.00,15.00,0.00,0.00,0.00,0.00,
2019,7,24,2019-07-24,"BWI","TPA","0805",0.00,0.00,0.00,0.00,0.00,0.00,137.00,842.00,,,,,,
2019,7,24,2019-07-24,"BWI","TPA","1005",38.00,1.00,54.00,1.00,0.00,0.00,161.00,842.00,38.00,0.00,16.00,0.00,0.00,
2019,7,24,2019-07-24,"BWI","TPA","1915",61.00,1.00,57.00,1.00,0.00,0.00,141.00,842.00,0.00,0.00,0.00,57.00,0.00,
2019,7,24,2019-07-24,"BWI","TPA","1605",0.00,0.00,14.00,0.00,0.00,0.00,163.00,842.00,,,,,,
2019,7,24,2019-07-24,"BWI","TPA","1310",0.00,0.00,0.00,0.00,0.00,0.00,151.00,842.00,,,,,,
2019,7,24,2019-07-24,"BWI","TPA","0610",0.00,0.00,0.00,0.00,0.00,0.00,139.00,842.00,,,,,,
2019,7,24,2019-07-24,"BWI","TPA","1705",9.00,0.00,0.00,0.00,0.00,0.00,134.00,842.00,,,,,,
2019,7,24,2019-07-24,"BWI","TPA","1825",0.00,0.00,0.00,0.00,0.00,0.00,140.00,842.00,,,,,,
2019,7,24,2019-07-24,"CHS","BWI","0700",0.00,0.00,0.00,0.00,0.00,0.00,80.00,472.00,,,,,,
2019,7,24,2019-07-24,"CHS","BWI","1940",0.00,0.00,0.00,0.00,0.00,0.00,75.00,472.00,,,,,,
2019,7,24,2019-07-24,"CHS","BWI","1130",0.00,0.00,0.00,0.00,0.00,0.00,81.00,472.00,,,,,,
2019,7,24,2019-07-24,"CHS","BWI","1410",0.00,0.00,0.00,0.00,0.00,0.00,72.00,472.00,,,,,,
2019,7,24,2019-07-24,"CLE","BWI","0605",0.00,0.00,0.00,0.00,0.00,0.00,70.00,314.00,,,,,,
2019,7,24,2019-07-24,"CLE","BWI","1745",0.00,0.00,0.00,0.00,0.00,0.00,68.00,314.00,,,,,,
2019,7,24,2019-07-24,"CLE","BWI","1055",0.00,0.00,0.00,0.00,0.00,0.00,68.00,314.00,,,,,,
2019,7,24,2019-07-24,"CLT","BWI","1240",0.00,0.00,0.00,0.00,0.00,0.00,71.00,361.00,,,,,,
2019,7,24,2019-07-24,"CLT","BWI","0700",0.00,0.00,8.00,0.00,0.00,0.00,89.00,361.00,,,,,,
2019,7,24,2019-07-24,"CLT","BWI","2015",0.00,0.00,0.00,0.00,0.00,0.00,83.00,361.00,,,,,,
2019,7,24,2019-07-24,"CMH","BWI","1500",0.00,0.00,0.00,0.00,0.00,0.00,70.00,337.00,,,,,,
2019,7,24,2019-07-24,"CMH","BWI","1205",0.00,0.00,0.00,0.00,0.00,0.00,68.00,337.00,,,,,,
2019,7,24,2019-07-24,"CMH","BWI","0610",0.00,0.00,0.00,0.00,0.00,0.00,71.00,337.00,,,,,,
2019,7,24,2019-07-24,"CMH","BWI","1925",18.00,1.00,2.00,0.00,0.00,0.00,69.00,337.00,,,,,,
2019,7,24,2019-07-24,"CVG","BWI","1710",0.00,0.00,0.00,0.00,0.00,0.00,78.00,430.00,,,,,,
2019,7,24,2019-07-24,"CVG","BWI","0530",0.00,0.00,0.00,0.00,0.00,0.00,89.00,430.00,,,,,,
2019,7,24,2019-07-24,"CVG","BWI","1025",0.00,0.00,0.00,0.00,0.00,0.00,76.00,430.00,,,,,,
2019,7,24,2019-07-24,"DAL","BWI","2125",20.00,1.00,0.00,0.00,0.00,0.00,157.00,1209.00,,,,,,
2019,7,24,2019-07-24,"DAL","BWI","0600",0.00,0.00,0.00,0.00,0.00,0.00,164.00,1209.00,,,,,,
2019,7,24,2019-07-24,"DAL","BWI","1550",38.00,1.00,23.00,1.00,0.00,0.00,165.00,1209.00,23.00,0.00,0.00,0.00,0.00,
2019,7,24,2019-07-24,"DAL","BWI","0930",8.00,0.00,0.00,0.00,0.00,0.00,167.00,1209.00,,,,,,
2019,7,24,2019-07-24,"DEN","BWI","1710",7.00,0.00,4.00,0.00,0.00,0.00,197.00,1491.00,,,,,,
2019,7,24,2019-07-24,"DEN","BWI","2025",25.00,1.00,,,1.00,0.00,,1491.00,,,,,,
2019,7,24,2019-07-24,"DEN","BWI","0955",0.00,0.00,0.00,0.00,0.00,0.00,203.00,1491.00,,,,,,
2019,7,24,2019-07-24,"DEN","BWI","1355",16.00,1.00,13.00,0.00,0.00,0.00,202.00,1491.00,,,,,,
2019,7,24,2019-07-24,"DEN","BWI","0540",0.00,0.00,0.00,0.00,0.00,0.00,203.00,1491.00,,,,,,
2019,7,24,2019-07-24,"DTW","BWI","0535",0.00,0.00,0.00,0.00,0.00,0.00,78.00,409.00,,,,,,
2019,7,24,2019-07-24,"DTW","BWI","1145",0.00,0.00,0.00,0.00,0.00,0.00,79.00,409.00,,,,,,
2019,7,24,2019-07-24,"DTW","BWI","1820",0.00,0.00,0.00,0.00,0.00,0.00,82.00,409.00,,,,,,
2019,7,24,2019-07-24,"ECP","BWI","1215",0.00,0.00,0.00,0.00,0.00,0.00,114.00,798.00,,,,,,
2019,7,24,2019-07-24,"FLL","BWI","2135",0.00,0.00,0.00,0.00,0.00,0.00,133.00,925.00,,,,,,
2019,7,24,2019-07-24,"FLL","BWI","2255",0.00,0.00,0.00,0.00,0.00,0.00,135.00,925.00,,,,,,
2019,7,24,2019-07-24,"FLL","BWI","1745",37.00,1.00,22.00,1.00,0.00,0.00,145.00,925.00,0.00,7.00,0.00,0.00,15.00,
2019,7,24,2019-07-24,"FLL","BWI","1105",11.00,0.00,0.00,0.00,0.00,0.00,144.00,925.00,,,,,,
2019,7,24,2019-07-24,"FLL","BWI","2055",4.00,0.00,0.00,0.00,0.00,0.00,139.00,925.00,,,,,,
2019,7,24,2019-07-24,"FLL","BWI","0610",0.00,0.00,0.00,0.00,0.00,0.00,150.00,925.00,,,,,,
2019,7,24,2019-07-24,"FLL","BWI","1400",45.00,1.00,40.00,1.00,0.00,0.00,160.00,925.00,20.00,0.00,0.00,0.00,20.00,
2019,7,24,2019-07-24,"FLL","BWI","1535",241.00,1.00,233.00,1.00,0.00,0.00,152.00,925.00,1.00,0.00,0.00,0.00,232.00,
2019,7,24,2019-07-24,"GRR","BWI","1725",25.00,1.00,26.00,1.00,0.00,0.00,91.00,528.00,13.00,0.00,1.00,0.00,12.00,
2019,7,24,2019-07-24,"HOU","BWI","0950",0.00,0.00,0.00,0.00,0.00,0.00,169.00,1246.00,,,,,,
2019,7,24,2019-07-24,"HOU","BWI","1425",2.00,0.00,0.00,0.00,0.00,0.00,166.00,1246.00,,,,,,
2019,7,24,2019-07-24,"HOU","BWI","1700",5.00,0.00,0.00,0.00,0.00,0.00,161.00,1246.00,,,,,,
2019,7,24,2019-07-24,"HOU","BWI","0520",0.00,0.00,0.00,0.00,0.00,0.00,161.00,1246.00,,,,,,
2019,7,24,2019-07-24,"HOU","BWI","2040",7.00,0.00,0.00,0.00,0.00,0.00,161.00,1246.00,,,,,,
2019,7,24,2019-07-24,"IND","BWI","1545",0.00,0.00,0.00,0.00,0.00,0.00,88.00,516.00,,,,,,
2019,7,24,2019-07-24,"IND","BWI","0620",0.00,0.00,0.00,0.00,0.00,0.00,89.00,516.00,,,,,,
2019,7,24,2019-07-24,"IND","BWI","1050",0.00,0.00,0.00,0.00,0.00,0.00,95.00,516.00,,,,,,
2019,7,24,2019-07-24,"IND","BWI","2030",43.00,1.00,35.00,1.00,0.00,0.00,87.00,516.00,1.00,0.00,0.00,0.00,34.00,
2019,7,24,2019-07-24,"ISP","BWI","1415",0.00,0.00,0.00,0.00,0.00,0.00,61.00,220.00,,,,,,
2019,7,24,2019-07-24,"ISP","BWI","1110",0.00,0.00,0.00,0.00,0.00,0.00,61.00,220.00,,,,,,
2019,7,24,2019-07-24,"ISP","BWI","1800",0.00,0.00,0.00,0.00,0.00,0.00,66.00,220.00,,,,,,
2019,7,24,2019-07-24,"ISP","BWI","0605",0.00,0.00,0.00,0.00,0.00,0.00,62.00,220.00,,,,,,
2019,7,24,2019-07-24,"ISP","BWI","0745",0.00,0.00,0.00,0.00,0.00,0.00,66.00,220.00,,,,,,
2019,7,24,2019-07-24,"JAX","BWI","1525",0.00,0.00,0.00,0.00,0.00,0.00,96.00,663.00,,,,,,
2019,7,24,2019-07-24,"JAX","BWI","0800",0.00,0.00,0.00,0.00,0.00,0.00,95.00,663.00,,,,,,
2019,7,24,2019-07-24,"JAX","BWI","1135",2.00,0.00,0.00,0.00,0.00,0.00,97.00,663.00,,,,,,
2019,7,24,2019-07-24,"JAX","BWI","2005",0.00,0.00,0.00,0.00,0.00,0.00,94.00,663.00,,,,,,
2019,7,24,2019-07-24,"LAS","BWI","1820",24.00,1.00,15.00,1.00,0.00,0.00,266.00,2106.00,9.00,0.00,0.00,0.00,6.00,
2019,7,24,2019-07-24,"LAS","BWI","1430",0.00,0.00,5.00,0.00,0.00,0.00,285.00,2106.00,,,,,,
2019,7,24,2019-07-24,"LAS","BWI","0525",0.00,0.00,0.00,0.00,0.00,0.00,272.00,2106.00,,,,,,
2019,7,24,2019-07-24,"LAX","BWI","0530",0.00,0.00,2.00,0.00,0.00,0.00,304.00,2329.00,,,,,,
2019,7,24,2019-07-24,"LAX","BWI","1115",8.00,0.00,12.00,0.00,0.00,0.00,309.00,2329.00,,,,,,
2019,7,24,2019-07-24,"LAX","BWI","1350",6.00,0.00,11.00,0.00,0.00,0.00,310.00,2329.00,,,,,,
2019,7,24,2019-07-24,"MCI","BWI","0605",0.00,0.00,0.00,0.00,0.00,0.00,135.00,967.00,,,,,,
2019,7,24,2019-07-24,"MCI","BWI","1110",0.00,0.00,0.00,0.00,0.00,0.00,135.00,967.00,,,,,,
